game_id,transcript,result,player_one,player_two,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken
1695410776-6799,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 d6
2. d4 Nf6
3. Nc3 e5
4. Nf3 Nc6
5. Bb5 exd4
6. Nxd4 Bd7
7. O-O a6
8. Bxc6 bxc6
9. Re1 Be7
10. e5 dxe5
11. Rxe5 O-O
12. Bg5 Bd6
13. Re1 c5
14. Nf3 Re8
15. Rxe8+ Qxe8
16. Bxf6 gxf6
17. Nd5 Qd8
18. Qd2 Be6
19. Rd1 Bf8
20. c4 Bg7
21. Qf4 Kh8
22. Qxc7 Qb8
23. Qxb8+ Rxb8
24. b3 a5
25. Nc7 Bf8
26. Nxe6 fxe6
27. Rd7 a4
28. Nd2 axb3
29. axb3 f5
30. f4 h6
31. Kf2 Ra8
32. Ke3 Kg8
33. Nf3 Ra2
34. Rd2 Ra7
35. Ne5 Be7
36. Rd7 Rxd7
37. Nxd7 Kf7
38. Ne5+ Kf6
39. Kd3 Bd6
40. Nd7+ Ke7
41. Ne5 Bc7
42. Kc3 h5
43. b4 Kd6
44. b5 h4
45. Kd3 Bd8
46. Ke3 Bf6
47. Nf3 Kc7
48. g3 Bd4+
49. Nxd4 Kd6
50. Nf3 hxg3
51. hxg3 Ke7
52. Ne5 Kf6
53. Kf3 Kg7
54. g4 fxg4+
55. Kxg4 Kg8
56. Kg5 Kf8
57. Kf6 Kg8
58. Kxe6 Kh8
59. f5 Kg8
60. f6 Kh7
61. f7 Kh6
62. f8=Q+ Kh7
63. Qf7+ Kh6
64. Qg6#",1-0,gpt-3.5-turbo-instruct,Stockfish 1,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 1,64,27.674938917160034
1695410795-3028,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e6
2. d4 Be7
3. Nf3 c5
4. d5 Qc7
5. Nc3 d6
6. Nb5 Qd8
7. Bf4 a6
8. Nc3 Qc7
9. Qd2 Nf6
10. O-O-O e5
11. Bg5 h6
12. Bh4 g5
13. Bg3 Nbd7
14. h4 Nb6
15. hxg5 Ng4
16. gxh6 Nd7
17. h7 Nf8
18. Ng5 f6
19. Ne6 Nxe6
20. dxe6 Bxe6
21. Nd5 Bxd5
22. Qxd5 Qd7
23. Qg8+ Bf8
24. Qxh8 Ke7
25. Qg8 Bh6+
26. Rxh6 Rxg8
27. hxg8=Q Nxh6
28. Qg7+ Kd8
29. Qxh6 Kc8
30. Qxf6 Kc7
31. Bxe5 dxe5
32. Rxd7+ Kxd7
33. Qxe5 Kc6
34. Qd5+ Kb6
35. e5 a5
36. e6 c4
37. e7 Ka6
38. e8=Q b5
39. Qexb5+ Ka7
40. Qdb7#",1-0,gpt-3.5-turbo-instruct,Stockfish 1,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 1,40,18.427934885025024
1695410812-3245,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 Nc6
3. Bb5 Bc5
4. c3 Bb6
5. d4 Nf6
6. O-O Qe7
7. Re1 h6
8. h3 g5
9. Bxc6 bxc6
10. Nxe5 O-O
11. Nd2 d6
12. Nxc6 Qe6
13. d5 Qe8
14. Nd4 Bd7
15. Nf1 g4
16. Bxh6 gxh3
17. Qf3 Qe5
18. Bf4 h2+
19. Nxh2 Qh5
20. Qxh5 Nxh5
21. Be3 Rae8
22. f3 Bxd4
23. Bxd4 Nf4
24. Rad1 c5
25. dxc6 Re7
26. cxd7 d5
27. exd5 Ne2+
28. Kf2 Nxd4
29. Rxe7 Nxf3
30. Nxf3 Kh7
31. Re8 Rg8
32. Rxg8 a5
33. d8=Q Kh6
34. Qg5+ Kh7
35. Qg7#",1-0,gpt-3.5-turbo-instruct,Stockfish 1,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 1,35,17.442039966583252
1695410830-5057,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 c6
2. d4 Qa5+
3. Nc3 d5
4. exd5 cxd5
5. Bd3 Nf6
6. h3 Nc6
7. Nf3 e6
8. O-O a6
9. Bd2 Qb6
10. Na4 Qa7
11. Be3 Bd6
12. c4 O-O
13. c5 Bc7
14. a3 b6
15. b4 b5
16. Nc3 Kh8
17. Qd2 Bd7
18. Bg5 Ng8
19. Bf4 Be8
20. Bxc7 Qxc7
21. Rfe1 Rb8
22. Ne2 f6
23. Nf4 Bd7
24. Nxe6 Bxe6
25. Rxe6 g5
26. Rae1 Rbd8
27. Bf5 Nce7
28. Bc2 Ra8
29. Qd3 Ng6
30. g3 Kg7
31. h4 g4
32. h5 gxf3
33. hxg6 Rab8
34. gxh7 Rf7
35. hxg8=Q+ Kxg8
36. Qg6+ Kf8
37. Qh6+ Kg8
38. Re8+ Rf8
39. R1e7 Qxg3+
40. fxg3 a5
41. Qg7#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,41,17.35396099090576
1695410848-1704,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 Nc6
3. Bb5 Nd4
4. Nxd4 a6
5. Bc4 exd4
6. O-O h5
7. c3 Bc5
8. cxd4 Bb6
9. Nc3 Nh6
10. d3 Bxd4
11. Qxh5 d6
12. Bg5 Bg4
13. Qh4 f6
14. Bxh6 Qd7
15. h3 Be6
16. Bxe6 Qxe6
17. Nd5 O-O-O
18. Rac1 c6
19. Rc4 g5
20. Qg3 Bxb2
21. Rb1 Kb8
22. Rxb2 cxd5
23. Rcb4 Rd7
24. exd5 Qe8
25. Bxg5 a5
26. Rb6 Qe1+
27. Kh2 Rc7
28. Bxf6 Rf8
29. Qxd6 Qb4
30. Rxb7+ Qxb7
31. Rxb7+ Kxb7
32. Qxf8 Rc8
33. Qe7+ Ka8
34. d6 a4
35. d7 Rb8
36. d8=Q Rxd8
37. Qxd8+ Kb7
38. Qd7+ Ka6
39. Qc6+ Ka5
40. Bc3#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,40,17.846105813980103
1695410865-3980,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 d6
3. d4 exd4
4. Nxd4 Nd7
5. Nc3 h6
6. Bc4 Ne5
7. Bb3 c6
8. O-O Be7
9. f4 Nd7
10. Qh5 d5
11. exd5 Nc5
12. dxc6 Qxd4+
13. Kh1 Nxb3
14. axb3 bxc6
15. Ra4 Qc5
16. Qe2 Qf5
17. Re1 Be6
18. Qa6 Kf8
19. Qxc6 Rc8
20. Qb7 a5
21. Re5 Qxc2
22. Be3 Rd8
23. h3 g6
24. Bc5 Bxc5
25. Rxc5 Kg7
26. Rc7 Qc1+
27. Kh2 Nf6
28. Rxa5 Qxf4+
29. Kh1 h5
30. Ra4 Qc1+
31. Kh2 Ng4+
32. hxg4 hxg4+
33. Kg3 Qe1+
34. Kf4 Qd2+
35. Kg3 Qe1+
36. Kf4 g5+
37. Kxg5 Qe3+
38. Rf4 Qe5+
39. Rf5 Qxf5#",0-1,gpt-3.5-turbo-instruct,Stockfish 2,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,40,17.573260068893433
1695410882-6745,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e6
2. d4 c5
3. d5 a6
4. c4 exd5
5. exd5 Qe7+
6. Be2 h6
7. Nf3 d6
8. O-O Qc7
9. Re1 Nf6
10. Bd3+ Be7
11. Qe2 Ra7
12. Nc3 Qd8
13. Bf4 b6
14. h3 O-O
15. Ne4 g5
16. Bh2 Nxe4
17. Qxe4 f5
18. Qe2 Bf6
19. Rab1 Re7
20. Qc2 f4
21. Rxe7 Bxe7
22. Re1 Nd7
23. Bh7+ Kh8
24. Qg6 Rf6
25. Qe4 Bf8
26. Bf5 Kg8
27. Be6+ Kh8
28. h4 g4
29. Bxg4 Ne5
30. Nxe5 Bg7
31. Ng6+ Kg8
32. Ne7+ Qxe7
33. Qxe7 Bxg4
34. Qe8+ Rf8
35. Qg6 Bf5
36. Qxd6 h5
37. Bxf4 Bd3
38. Bh6 Bf1
39. Qg6 b5
40. Qxg7#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,40,17.04787015914917
1695410897-9770,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 d5
2. exd5 Nf6
3. d4 Qxd5
4. Nc3 Qa5
5. Nf3 Ne4
6. Bd3 Nxc3
7. bxc3 g6
8. O-O Nc6
9. Rb1 a6
10. c4 Bg7
11. d5 Qxa2
12. Bf4 Na5
13. Bxc7 O-O
14. Qe2 Bf5
15. Bxf5 gxf5
16. Qxe7 Rac8
17. Bxa5 Rfe8
18. Qxb7 Qxa5
19. d6 Rf8
20. d7 Rxc4
21. Rfd1 Rxc2
22. Qb8 Rd8
23. Qd6 Qc7
24. Qe7 f4
25. Ng5 Rf8
26. d8=Q Rxd8
27. Rxd8+ Qxd8
28. Qxd8+ Bf8
29. Qd3 f5
30. Qxc2 Kg7
31. Qxf5 Bc5
32. Rb7+ Kh8
33. Qxh7#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,33,14.703850030899048
1695410908-6337,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 d6
2. d4 e5
3. Nf3 Nd7
4. Bc4 exd4
5. Nxd4 Ngf6
6. Nc3 Nb6
7. Bb3 c5
8. Nf3 a6
9. e5 Ng4
10. Bxf7+ Kxf7
11. Ng5+ Kg8
12. e6 Ne5
13. f4 h6
14. Nf7 Nxf7
15. exf7+ Kh7
16. O-O Qf6
17. Ne4 Qxf7
18. Ng5+ hxg5
19. fxg5 Qg6
20. h4 Qe8
21. h5 Qe4
22. g6+ Kg8
23. Rxf8+ Kxf8
24. Qxd6+ Qe7
25. Qxb6 Qe1+
26. Kh2 Rxh5#",0-1,gpt-3.5-turbo-instruct,Stockfish 2,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,27,10.756162881851196
1695410930-8441,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 Nc6
3. Bb5 Be7
4. O-O Nd4
5. Nxd4 exd4
6. d3 a6
7. Bc4 d6
8. f4 b5
9. Bb3 Nf6
10. e5 Nd7
11. e6 fxe6
12. Bxe6 h5
13. Qf3 Nf6
14. Qxa8 Bxe6
15. Qxd8+ Bxd8
16. Re1 Kd7
17. Nd2 Bf5
18. Nf3 Re8
19. Bd2 c5
20. Rxe8 Nxe8
21. Re1 b4
22. a3 b3
23. cxb3 Nc7
24. b4 cxb4
25. Bxb4 Nd5
26. Nxd4 a5
27. Nxf5 Nxf4
28. Bxd6 Nxd3
29. Rd1 Bb6+
30. Kf1 Nf2
31. Rd2 Ne4
32. Rd3 Nf2
33. Rd5 Ke6
34. Rb5 Nd3
35. Rxb6 Kxf5
36. Rb5+ Kf6
37. Rxa5 h4
38. b4 g5
39. b5 Kg6
40. b6 g4
41. b7 Kf7
42. b8=Q Nc5
43. Rxc5 h3
44. Qf8+ Kg6
45. Qf5+ Kh6
46. Rc6 hxg2+
47. Kxg2 g3
48. Bxg3+ Kg7
49. Qd7+ Kf8
50. Rc8#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,50,22.14734196662903
1695410965-4714,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e6
2. d4 c6
3. Nf3 Be7
4. Nc3 d6
5. Bd3 Nd7
6. O-O e5
7. dxe5 h6
8. exd6 Bxd6
9. Be3 Qc7
10. Re1 Ne7
11. Bd4 f6
12. Bc4 b5
13. Be6 Ne5
14. Bxc8 Rxc8
15. Nxe5 Bxe5
16. Bxe5 Qxe5
17. Qg4 O-O
18. Rad1 Rfd8
19. Rd7 f5
20. Rxd8+ Rxd8
21. Qh4 a5
22. f4 Qc5+
23. Kh1 Rd4
24. exf5 Nd5
25. Re8+ Kh7
26. Qg4 Ne7
27. Ne4 Rxe4
28. Qg6+ Nxg6
29. fxg6+ Kxg6
30. Rxe4 Kf7
31. Re2 Qd5
32. Kg1 Qd4+
33. Kf1 a4
34. c3 Qd5
35. a3 Qf5
36. g3 Qh5
37. Ke1 Qd5
38. Kf2 g5
39. fxg5 Qxg5
40. Re3 Qh5
41. Rf3+ Kg8
42. h4 Qg6
43. Re3 Qf5+
44. Kg2 Kg7
45. Re7+ Kg8
46. Re8+ Kf7
47. Re2 Qh5
48. Rf2+ Kg7
49. Kh3 Qd5
50. g4 c5
51. Kg3 Qd7
52. Rf5 Qe6
53. Rxc5 Qd6+
54. Kf3 Qd3+
55. Kf4 Qd6+
56. Re5 Qd2+
57. Kf5 Qd7+
58. Kf4 Kg8
59. Rf5 Qd2+
60. Ke5 Qxb2
61. Kf6 Qxa3
62. Kg6 Qb3
63. Kxh6 Qxc3
64. Rg5+ Kh8
65. Rxb5 Qf6+
66. Kh5 Qf7+
67. Kh6 Qg7+
68. Kh5 Qe7
69. Rb8+ Kh7
70. Rb5 Qe8+
71. Kg5 Qxb5+
72. Kf4 a3
73. g5 a2
74. h5 a1=Q
75. g6+ Kh6
76. g7 Qbe5+
77. Kf3 Qd1+
78. Kg2 Qg5+
79. Kf2 Qdd2+
80. Kf3 Qgf4#",0-1,gpt-3.5-turbo-instruct,Stockfish 2,0,1,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,81,35.14606475830078
1695410982-9847,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e6
2. d4 d5
3. Nc3 Bb4
4. e5 c5
5. a3 cxd4
6. axb4 dxc3
7. Qg4 g6
8. Nf3 Ne7
9. Bd3 Qc7
10. O-O Nd7
11. Re1 h6
12. bxc3 a6
13. Bd2 Nf5
14. Qf4 g5
15. Qg4 Nf8
16. Nd4 Nh4
17. Nb5 Qd8
18. Nd6+ Qxd6
19. exd6 b5
20. Bxb5+ Nd7
21. Rxe6+ fxe6
22. Qxe6+ Kf8
23. Bxd7 Bxd7
24. Qf6+ Kg8
25. Re1 Rh7
26. Re7 Nf5
27. Qg6+ Rg7
28. Rxg7+ Nxg7
29. Qxh6 Bh3
30. Qxh3 Ne8
31. Qe6+ Kh7
32. d7 Nd6
33. Qxd6 g4
34. d8=Q Rxd8
35. Qxd8 a5
36. Qg5 axb4
37. Be3 bxc3
38. Bd4 g3
39. Qg7#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,39,17.24272108078003
1695410997-4430,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 c5
2. Nf3 Nc6
3. d4 d5
4. exd5 Nxd4
5. Nxd4 cxd4
6. Qxd4 a6
7. Nc3 Nf6
8. Bg5 e6
9. O-O-O h6
10. Bxf6 gxf6
11. dxe6 Qxd4
12. exf7+ Ke7
13. Rxd4 Kxf7
14. Bc4+ Kg6
15. Re1 h5
16. Nd5 Bc5
17. Nf4+ Kg7
18. Rd5 b6
19. Nxh5+ Rxh5
20. Rxh5 Bd6
21. Bd3 Bg4
22. Rh7+ Kg8
23. h3 Bf4+
24. Kb1 Be6
25. Rxe6 f5
26. Bxf5 Rb8
27. Ree7 Kf8
28. Ref7+ Ke8
29. Bg6 Bh6
30. Rh8+ Bf8
31. Rhxf8#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,31,14.700185775756836
1695411010-6942,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 Nc6
3. Bb5 Nd4
4. Nxd4 a6
5. Bc4 exd4
6. O-O Qh4
7. d3 Nh6
8. Nd2 Bc5
9. Nf3 Qh5
10. Bf4 O-O
11. Bxc7 d6
12. Ba5 Bg4
13. Bd2 Rae8
14. h3 Bd7
15. Ng5 Qh4
16. g3 Bxh3
17. gxh4 Bg4
18. f3 Bh5
19. Nh3 Ba7
20. Nf4 b5
21. Bd5 g6
22. Nxh5 gxh5
23. Bxh6 Rxe4
24. fxe4 Bb6
25. Qxh5 Kh8
26. Bxf8 h6
27. Qxh6+ Kg8
28. Qg7#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,28,13.05294418334961
1695411025-4940,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 e5
2. Nf3 d6
3. d4 Nc6
4. Bb5 Nf6
5. Nc3 exd4
6. Nxd4 Bd7
7. O-O h6
8. Re1 Ne5
9. Bxd7+ Nexd7
10. f4 Be7
11. e5 dxe5
12. fxe5 Nh7
13. e6 Ndf6
14. exf7+ Kxf7
15. Be3 Qd7
16. Qf3 Bb4
17. Rad1 Ng5
18. Bxg5 Bxc3
19. Qxc3 hxg5
20. Ne6 Qxd1
21. Nxg5+ Kg6
22. Rxd1 Ne4
23. Nxe4 Rad8
24. Qg3+ Kf7
25. Qxc7+ Kg6
26. Rxd8 Rxd8
27. Qxd8 Kh7
28. Qe7 a6
29. Qf7 Kh6
30. h4 b5
31. g4 Kh7
32. Nf6+ Kh6
33. g5#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,33,14.710932970046997
1695411049-2265,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[White Title ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId""4168119""]
[TimeControl40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard']
1. e4 d6
2. d4 g6
3. Nc3 Nd7
4. f4 c6
5. Nf3 b5
6. Bd3 Bg7
7. O-O Nh6
8. Qe1 f5
9. e5 Qb6
10. Kh1 Qc7
11. Ng5 Nb6
12. exd6 Qxd6
13. Be3 Ng4
14. Bg1 a6
15. Rd1 O-O
16. h3 Nf6
17. Qh4 Bd7
18. Rfe1 Nbd5
19. Nxd5 cxd5
20. Re5 b4
21. Rde1 e6
22. Nxe6 Bxe6
23. Rxe6 Qd8
24. Re7 Qc8
25. R1e6 a5
26. g4 fxg4
27. hxg4 Rf7
28. Rxf7 Kxf7
29. f5 Qc7
30. Bh2 Qd7
31. Be5 Ra6
32. Bxf6 Rxe6
33. fxe6+ Kxe6
34. Bxg7 Qxg7
35. g5 Qf7
36. Qg4+ Kd6
37. Kg2 Ke7
38. Qf3 Qe6
39. Qe2 Kd6
40. Qxe6+ Kxe6
41. Kf3 Kd7
42. Kf4 Kd6
43. Bb5 h6
44. gxh6 Ke6
45. h7 Kd6
46. h8=Q g5+
47. Kxg5 Kc7
48. Qf6 Kb8
49. Qe7 Ka8
50. Bc6+ Kb8
51. Qb7#",1-0,gpt-3.5-turbo-instruct,Stockfish 2,1,0,0,0,False,False,False,False,gpt-3.5-turbo-instruct vs. Stockfish 2,51,23.771880865097046
